lines,score,rewards,block_placed,episode_time,episode_length
0,0,-20.0,22,21.025448600004893,399
0,0,-20.0,16,8.908043499977794,287
0,0,-20.0,18,17.546832899970468,327
0,0,-20.0,16,13.959472899965476,268
0,0,-20.0,20,11.1912800000282,358
0,0,-20.0,20,20.135312300000805,382
0,0,-20.0,12,6.93467960000271,227
0,0,-20.0,13,11.236063999996986,224
0,0,-20.0,16,14.367607199994382,289
0,0,-20.0,15,12.208540000021458,253
0,0,-20.0,17,9.651803899963852,307
0,0,-20.0,17,9.189198000007309,299
0,0,-20.0,19,18.355972599994857,355
0,0,-19.0,16,14.935566200001631,286
0,0,-20.0,17,15.67464010004187,301
0,0,-19.0,13,7.0506550000282004,233
0,0,-20.0,16,14.475032099988312,294
0,0,-20.0,19,10.667389500013087,340
0,0,-20.0,17,14.807707500003744,300
0,0,-20.0,17,15.882782299944665,307
0,0,-20.0,15,8.351764400023967,272
0,0,-20.0,17,15.687349800020456,307
0,0,-20.0,17,9.18456399999559,294
0,0,-20.0,19,17.802268099971116,346
0,0,-20.0,23,22.89024579996476,426
0,0,-20.0,20,11.265433900000062,358
0,0,-20.0,16,15.163442999997642,295
0,0,-20.0,14,12.594321700045839,258
0,0,-20.0,14,7.819315700035077,256
0,0,-20.0,17,17.042501499992795,328
0,0,-20.0,13,10.492424199997913,207
0,0,-19.0,17,9.442552499996964,301
0,0,-20.0,19,18.348749800003134,345
0,0,-20.0,16,9.179979100008495,291
0,0,-20.0,21,20.495108699949924,384
0,0,-20.0,19,18.667691399983596,345
0,0,-20.0,15,9.09710090002045,289
0,0,-20.0,13,10.326829799974803,213
0,0,-19.0,16,9.171873299987055,293
0,0,-20.0,17,17.21115849999478,321
0,0,-20.0,17,16.475507900002412,313
0,0,-20.0,15,7.858090199995786,256
0,0,-20.0,20,18.594872699992266,358
0,0,-19.0,19,10.638477000000421,337
0,0,-20.0,18,17.438168500026222,325
0,0,-20.0,20,19.79059970000526,370
0,0,-20.0,16,8.544723300030455,274
0,0,-20.0,18,17.151753699989058,321
0,0,-20.0,12,10.550015000044368,205
0,0,-20.0,12,6.502913600008469,214
0,0,-20.0,19,18.036860799998976,344
0,0,-19.0,15,8.440583200019319,270
0,0,-20.0,20,19.311602999980096,362
0,0,-20.0,18,17.80094149999786,332
0,0,-19.0,18,10.450316399976145,325
0,0,-20.0,17,16.016354899969883,305
0,0,-20.0,14,11.937069300038274,240
0,0,-20.0,16,8.611949299986009,277
0,0,-20.0,17,14.523611999989953,286
0,0,-19.0,12,6.346119299996644,208
0,0,-20.0,18,16.557434000016656,322
0,0,-20.0,13,7.000463199976366,222
0,0,-20.0,17,15.147746299975552,294
0,0,-20.0,11,5.7936167000443675,191
0,0,-20.0,19,17.916614799993113,349
0,0,-19.0,15,13.94374900002731,277
0,0,-20.0,17,9.690246900019702,305
0,0,-20.0,23,23.43235060002189,432
0,0,-20.0,17,9.854178499954287,308
0,0,-20.0,19,19.74720260000322,361
0,0,-20.0,20,19.643661400012206,350
0,0,-19.0,19,11.229498100001365,354
0,0,-20.0,19,18.75309469999047,344
0,0,-19.0,14,13.958779600041453,270
0,0,-20.0,16,8.962931899994146,285
0,0,-20.0,13,11.632532700023148,231
0,0,-20.0,12,5.969600900018122,199
0,0,-19.0,13,12.353507100022398,245
0,0,-20.0,14,12.32095860003028,248
0,0,-20.0,13,12.317606099997647,244
0,0,-20.0,15,8.50247509998735,273
0,0,-19.0,11,10.136727700009942,206
0,0,-20.0,18,9.983133199973963,314
0,0,-20.0,20,19.376863399986178,362
0,0,-20.0,20,19.686401800019667,367
0,0,-20.0,13,6.888679000025149,223
0,0,-20.0,16,9.120498300006147,287
0,0,-20.0,15,13.039825099986047,249
0,0,-19.0,18,17.573130500037223,337
0,0,-19.0,16,14.994758699962404,283
0,0,-20.0,20,11.817076199979056,366
0,0,-20.0,13,7.058657000015955,222
0,0,-20.0,20,17.50673939997796,333
0,0,-20.0,19,18.397439000022132,347
0,0,-20.0,22,22.267624599975534,416
0,0,-20.0,14,8.358672100002877,248
0,0,-19.0,11,5.355236499977764,178
0,0,-20.0,16,15.538024599954952,272
